id,groupName,groupType,username,createdAt,replyTo,text,expectedImportance,expectedCategory,scenarioTag,notes,baseScoreBeforeReactions,baseScore,reactionBoost,finalScore,signalCategory,signalConfidence,reactionCounts,matchedRules
stress_0134,Campus Volunteer Board,Student organization/club,Noah,2026-04-27T12:07:00.000Z,,need controller at the booth,important,request,stress_domain_language,Domain language stress test: dj,71,71,28,99,request,100,"{""✅"":1,""👀"":1,""❓"":1}",request.concrete-need:28; logistics.supplies:25; request.object-action:10; structure.concrete-details:8
stress_0135,Club Soccer,Sports team,Ethan,2026-04-27T12:11:00.000Z,,set times posted doors at 8,important,announcement,stress_domain_language,Domain language stress test: dj,100,100,8,100,announcement,100,"{""👀"":1}",event.social-anchor:12; event.starts-time:28; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14; structure.concrete-details:8
stress_0136,Basement Set Team,DJ/promoter group,Olivia,2026-04-27T12:15:00.000Z,,canvas closes at midnight,important,deadline,stress_domain_language,Domain language stress test: class,100,100,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.explicit:12; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0137,Econ 302 Project,Group project/class chat,Jake,2026-04-27T12:19:00.000Z,,prob set due tmr,important,deadline,stress_domain_language,Domain language stress test: class,100,100,8,100,deadline,100,"{""👀"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0138,Lot 14 Tailgate,Tailgate/party planning chat,Bella,2026-04-27T12:23:00.000Z,,peer review due friday,important,deadline,stress_domain_language,Domain language stress test: class,93,93,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
stress_0139,Apartment 4B,Apartment/roommate chat,Harper,2026-04-27T12:27:00.000Z,,slides need to be done by 7,important,request,stress_domain_language,Domain language stress test: class,81,81,8,89,request,99,"{""❓"":1}",deadline.payment:18; request.concrete-need:28; logistics.supplies:25; request.object-action:10
stress_0140,The Big One,Large chaotic general social chat,Ethan,2026-04-27T12:31:00.000Z,,meet in lab 118 at 6,important,event,stress_domain_language,Domain language stress test: engineering,64,64,12,76,event,93,"{""✅"":1}",event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16
stress_0141,Rush Week Leads,Recruitment logistics chat,Marcus,2026-04-27T12:35:00.000Z,,practice moved indoors,important,announcement,stress_domain_language,Domain language stress test: sports,78,78,8,86,announcement,98,"{""👀"":1}",event.social-anchor:12; announcement.change:30; domain.action-time:12; change.concrete-context:24
stress_0142,Formal Bus 2,Event transportation chat,Jake,2026-04-27T12:39:00.000Z,,bring cleats tomorrow,important,logistics,stress_domain_language,Domain language stress test: sports,73,73,12,85,logistics,86,"{""✅"":1}",logistics.supplies:25; time.relative:8; logistics.supply-context:12; logistics.direct-supply-command:28
stress_0143,Intramural Hoops,Sports pickup team,Ethan,2026-04-27T12:43:00.000Z,,bus leaves in 20,important,event,stress_domain_language,Domain language stress test: sports,20,20,8,28,logistics,45,"{""👀"":1}",logistics.transport:20
stress_0144,House Dinner Crew,Food/social planning chat,Harper,2026-04-27T12:47:00.000Z,,tipoff at 8 court 3,important,event,stress_domain_language,Domain language stress test: sports,40,40,18,58,event,59,"{""📌"":1}",event.starts-time:28; time.explicit:12
stress_0145,Weekend Festival Run,Festival/social trip chat,Harper,2026-04-27T12:51:00.000Z,,need one more for tipoff,important,request,stress_domain_language,Domain language stress test: sports,28,28,18,46,request,57,"{""✅"":1,""👀"":1}",request.concrete-need:28
stress_0146,St. Mark Newman Center,Church/Catholic center group,Luke,2026-04-27T12:55:00.000Z,,rent is due tomorrow,important,deadline,stress_domain_language,Domain language stress test: roommate,94,94,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
stress_0147,Pre-Med Service Crew,Pre-med volunteering group,Tessa,2026-04-27T12:59:00.000Z,,maintenance coming at 9am,important,event,stress_domain_language,Domain language stress test: roommate,12,12,8,20,noise,30,"{""✅"":1}",time.explicit:12
stress_0148,Senior Design Lab,Engineering lab/project team,Marcus,2026-04-27T13:03:00.000Z,,inspection moved to thursday,important,announcement,stress_domain_language,Domain language stress test: roommate,75,75,0,75,announcement,97,{},announcement.change:30; time.weekday:7; change.concrete-context:24; announcement.date-context:14
stress_0149,Maple Hall 3,Dorm floor chat,Ava,2026-04-27T13:07:00.000Z,,wifi bill due fri,important,deadline,stress_domain_language,Domain language stress test: roommate,97,97,20,100,deadline,100,"{""✅"":1,""👀"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
stress_0150,Bracket Weekend,Intramural tournament group,Luke,2026-04-27T13:11:00.000Z,,can someone grab trash bags,important,request,stress_domain_language,Domain language stress test: roommate,100,100,30,100,request,100,"{""✅"":1,""📌"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10
stress_0151,Arena Concert Run,Concert/festival group,Maya,2026-04-27T13:15:00.000Z,,mass moved to chapel at 7,important,announcement,stress_domain_language,Domain language stress test: church,100,100,12,100,announcement,100,"{""✅"":1}",event.social-anchor:12; event.meeting-time:24; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14; structure.concrete-details:8
stress_0152,Reservation Roulette,Restaurant/dinner reservation group,Tyler,2026-04-27T13:19:00.000Z,,retreat forms due tonight,important,deadline,stress_domain_language,Domain language stress test: church,100,100,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0153,PCB Spring Break,Spring break/trip planning group,Chris,2026-04-27T13:23:00.000Z,,need drivers for service saturday,important,logistics,stress_domain_language,Domain language stress test: church,100,100,30,100,request,100,"{""👀"":1,""📌"":1}",request.concrete-need:28; logistics.transport:20; event.social-anchor:12; time.weekday:7; event.concrete-time:16; request.object-action:10; structure.concrete-details:8
stress_0154,Morning Lift Crew,Gym/workout group,Maya,2026-04-27T13:27:00.000Z,,volunteer shift starts at 11,important,event,stress_domain_language,Domain language stress test: church,64,64,20,84,event,75,"{""✅"":1,""👀"":1}",event.starts-time:28; event.meeting-time:24; time.explicit:12
stress_0155,Ava Birthday Ops,Birthday/event planning group,Sophia,2026-04-27T13:31:00.000Z,,bring canned food tomorrow,important,logistics,stress_domain_language,Domain language stress test: church,81,81,8,89,logistics,100,"{""👀"":1}",logistics.supplies:25; time.relative:8; logistics.supply-context:12; logistics.direct-supply-command:28; structure.concrete-details:8
stress_0156,Pledge Class 28,Fraternity pledge chat,Riley,2026-04-27T13:35:00.000Z,,clinic signup closes tn,important,deadline,stress_domain_language,Domain language stress test: premed,100,100,0,100,deadline,100,{},normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0157,Kappa Event Crew,Sorority event planning chat,Maya,2026-04-27T13:39:00.000Z,,shadowing forms due friday,important,deadline,stress_domain_language,Domain language stress test: premed,100,100,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0158,Downtown Survivors,College friend group,Olivia,2026-04-27T13:43:00.000Z,,hospital rides leave at 8am,important,logistics,stress_domain_language,Domain language stress test: premed,40,40,8,48,logistics,77,"{""👀"":1}",logistics.transport:20; time.explicit:12; structure.concrete-details:8
stress_0159,Campus Volunteer Board,Student organization/club,Sophia,2026-04-27T13:47:00.000Z,,need people for check in at noon,important,request,stress_domain_language,Domain language stress test: premed,50,50,8,58,request,81,"{""👀"":1}",request.concrete-need:28; time.explicit:12; request.help-needed:10
stress_0160,Club Soccer,Sports team,Jordan,2026-04-27T13:51:00.000Z,,volunteer room changed to 214,important,announcement,stress_domain_language,Domain language stress test: premed,100,100,20,100,announcement,97,"{""✅"":1,""👀"":1}",announcement.change:30; change.concrete-context:24; announcement.room-location-update:55
stress_0161,Basement Set Team,DJ/promoter group,Mia,2026-04-27T13:55:00.000Z,,airbnb money due friday,important,deadline,stress_domain_language,Domain language stress test: trip,93,93,0,93,deadline,100,{},deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
stress_0162,Econ 302 Project,Group project/class chat,Mia,2026-04-27T13:59:00.000Z,,flight leaves at 6am,important,event,stress_domain_language,Domain language stress test: trip,46,46,0,46,event,61,{},event.arrival-departure:34; time.explicit:12
stress_0163,Lot 14 Tailgate,Tailgate/party planning chat,Mia,2026-04-27T14:03:00.000Z,msg_01312,check in moved to 3pm,important,announcement,stress_domain_language,Domain language stress test: trip,80,80,8,88,announcement,99,"{""👀"":1}",announcement.change:30; time.explicit:12; change.concrete-context:24; announcement.date-context:14
stress_0164,Apartment 4B,Apartment/roommate chat,Riley,2026-04-27T14:07:00.000Z,,need drivers to airport tomorrow,important,logistics,stress_domain_language,Domain language stress test: trip,86,86,12,98,request,100,"{""✅"":1}",request.concrete-need:28; logistics.transport:20; time.relative:8; request.urgent-tonight:12; request.object-action:10; structure.concrete-details:8
stress_0165,The Big One,Large chaotic general social chat,Marcus,2026-04-27T14:11:00.000Z,,bring passport if you have one,important,logistics,stress_domain_language,Domain language stress test: trip,0,0,8,8,noise,24,"{""✅"":1}",
stress_0166,Rush Week Leads,Recruitment logistics chat,Zoe,2026-04-27T14:15:00.000Z,,venmo for cake by tonight,important,deadline,stress_domain_language,Domain language stress test: birthday,84,84,12,96,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.object-context:18; structure.concrete-details:8
stress_0167,Formal Bus 2,Event transportation chat,Marcus,2026-04-27T14:19:00.000Z,,arrive by 7 for the surprise,important,event,stress_domain_language,Domain language stress test: birthday,0,0,8,8,noise,24,"{""✅"":1}",
stress_0168,Intramural Hoops,Sports pickup team,Nate,2026-04-27T14:23:00.000Z,,can someone bring candles,important,request,stress_domain_language,Domain language stress test: birthday,34,34,8,42,request,57,"{""👀"":1}",request.can-someone:24; question.intent:10
stress_0169,House Dinner Crew,Food/social planning chat,Logan,2026-04-27T14:27:00.000Z,,surprise moved to apartment,important,announcement,stress_domain_language,Domain language stress test: birthday,54,54,12,66,announcement,74,"{""✅"":1}",announcement.change:30; change.concrete-context:24
stress_0170,Weekend Festival Run,Festival/social trip chat,Harper,2026-04-27T14:31:00.000Z,,reservation deposit due noon,important,deadline,stress_domain_language,Domain language stress test: restaurant,100,100,30,100,deadline,100,"{""✅"":1,""👀"":1,""📌"":1}",deadline.explicit:32; event.social-anchor:12; event.starts-time:28; time.explicit:12; deadline.date-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0171,St. Mark Newman Center,Church/Catholic center group,Harper,2026-04-27T14:35:00.000Z,,flight leaves at 6am,important,event,stress_domain_language,Repeated domain variant: trip,46,46,12,58,event,61,"{""✅"":1}",event.arrival-departure:34; time.explicit:12
stress_0172,Pre-Med Service Crew,Pre-med volunteering group,Noah,2026-04-27T14:39:00.000Z,,bring cleats tomorrow,important,logistics,stress_domain_language,Repeated domain variant: sports,73,73,12,85,logistics,86,"{""✅"":1}",logistics.supplies:25; time.relative:8; logistics.supply-context:12; logistics.direct-supply-command:28
stress_0173,Senior Design Lab,Engineering lab/project team,Jake,2026-04-27T14:43:00.000Z,,surprise moved to apartment,important,announcement,stress_domain_language,Repeated domain variant: birthday,54,54,8,62,announcement,74,"{""👀"":1}",announcement.change:30; change.concrete-context:24
stress_0174,Maple Hall 3,Dorm floor chat,Zoe,2026-04-27T14:47:00.000Z,,airbnb money due friday,important,deadline,stress_domain_language,Repeated domain variant: trip,93,93,0,93,deadline,100,{},deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
stress_0175,Bracket Weekend,Intramural tournament group,Chris,2026-04-27T14:51:00.000Z,,risk needs sober drivers by 9,important,logistics,stress_domain_language,Repeated domain variant: fraternity,50,50,8,58,logistics,63,"{""👀"":1}",logistics.transport:20; logistics.sober-drivers:30
stress_0176,Arena Concert Run,Concert/festival group,Maya,2026-04-27T14:55:00.000Z,,clinic signup closes tn,important,deadline,stress_domain_language,Repeated domain variant: premed,100,100,20,100,deadline,100,"{""✅"":1,""👀"":1}",normalization.alias:4; deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0177,Reservation Roulette,Restaurant/dinner reservation group,Quinn,2026-04-27T14:59:00.000Z,,maintenance coming at 9am,important,event,stress_domain_language,Repeated domain variant: roommate,12,12,8,20,noise,30,"{""👀"":1}",time.explicit:12
stress_0178,PCB Spring Break,Spring break/trip planning group,Nick,2026-04-27T15:03:00.000Z,msg_04023,venmo for cake by tonight,important,deadline,stress_domain_language,Repeated domain variant: birthday,84,84,8,92,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.object-context:18; structure.concrete-details:8
stress_0179,Morning Lift Crew,Gym/workout group,Maya,2026-04-27T15:07:00.000Z,,surprise moved to apartment,important,announcement,stress_domain_language,Repeated domain variant: birthday,54,54,18,72,announcement,74,"{""✅"":1,""👀"":1}",announcement.change:30; change.concrete-context:24
stress_0180,Ava Birthday Ops,Birthday/event planning group,Tyler,2026-04-27T15:11:00.000Z,,chapter at 6,important,event,stress_domain_language,Repeated domain variant: fraternity,76,76,8,84,event,100,"{""👀"":1}",event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12
stress_0181,Pledge Class 28,Fraternity pledge chat,Bella,2026-04-27T15:15:00.000Z,,canvas closes at midnight,important,deadline,stress_domain_language,Repeated domain variant: class,100,100,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.explicit:12; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0182,Kappa Event Crew,Sorority event planning chat,Nick,2026-04-27T15:19:00.000Z,,need controller at the booth,important,request,stress_domain_language,Repeated domain variant: dj,71,71,8,79,request,100,"{""👀"":1}",request.concrete-need:28; logistics.supplies:25; request.object-action:10; structure.concrete-details:8
stress_0183,Downtown Survivors,College friend group,Bella,2026-04-27T15:23:00.000Z,,maintenance coming at 9am,important,event,stress_domain_language,Repeated domain variant: roommate,12,12,8,20,noise,30,"{""✅"":1}",time.explicit:12
stress_0184,Campus Volunteer Board,Student organization/club,Drew,2026-04-27T15:27:00.000Z,,lineup posted at noon,important,announcement,stress_domain_language,Repeated domain variant: fraternity,100,100,8,100,announcement,100,"{""👀"":1}",event.social-anchor:12; event.starts-time:28; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14
stress_0185,Club Soccer,Sports team,Marcus,2026-04-27T15:31:00.000Z,,need two people for philanthropy check in,important,request,stress_domain_language,Repeated domain variant: sorority,50,50,8,58,request,81,"{""👀"":1}",request.concrete-need:28; event.social-anchor:12; request.help-needed:10
stress_0186,Basement Set Team,DJ/promoter group,Olivia,2026-04-27T15:35:00.000Z,,volunteer shift starts at 11,important,event,stress_domain_language,Repeated domain variant: church,64,64,20,84,event,75,"{""✅"":1,""👀"":1}",event.starts-time:28; event.meeting-time:24; time.explicit:12
stress_0187,Econ 302 Project,Group project/class chat,Olivia,2026-04-27T15:39:00.000Z,,volunteer room changed to 214,important,announcement,stress_domain_language,Repeated domain variant: premed,100,100,0,100,announcement,97,{},announcement.change:30; change.concrete-context:24; announcement.room-location-update:55
stress_0188,Lot 14 Tailgate,Tailgate/party planning chat,Grace,2026-04-27T15:43:00.000Z,,chapter at 6,important,event,stress_domain_language,Repeated domain variant: fraternity,76,76,8,84,event,100,"{""👀"":1}",event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12
stress_0189,Apartment 4B,Apartment/roommate chat,Riley,2026-04-27T15:47:00.000Z,,practice moved indoors,important,announcement,stress_domain_language,Repeated domain variant: sports,78,78,12,90,announcement,98,"{""✅"":1}",event.social-anchor:12; announcement.change:30; domain.action-time:12; change.concrete-context:24
stress_0190,The Big One,Large chaotic general social chat,Logan,2026-04-27T15:51:00.000Z,,guest list closes tn,important,deadline,stress_domain_language,Repeated domain variant: dj,62,62,12,74,deadline,83,"{""✅"":1}",normalization.alias:4; deadline.explicit:32; time.relative:8; deadline.date-context:18
stress_0191,Rush Week Leads,Recruitment logistics chat,Logan,2026-04-27T15:55:00.000Z,,retreat forms due tonight,important,deadline,stress_domain_language,Repeated domain variant: church,100,100,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0192,Formal Bus 2,Event transportation chat,Quinn,2026-04-27T15:59:00.000Z,,can someone bring candles,important,request,stress_domain_language,Repeated domain variant: birthday,34,34,18,52,request,57,"{""✅"":1,""👀"":1}",request.can-someone:24; question.intent:10
stress_0193,Intramural Hoops,Sports pickup team,Grace,2026-04-27T16:03:00.000Z,,volunteer shift starts at 11,important,event,stress_domain_language,Repeated domain variant: church,64,64,24,88,event,75,"{""📌"":1}",event.starts-time:28; event.meeting-time:24; time.explicit:12
stress_0194,House Dinner Crew,Food/social planning chat,Logan,2026-04-27T16:07:00.000Z,,arrive by 7 for the surprise,important,event,stress_domain_language,Repeated domain variant: birthday,0,0,8,8,noise,24,"{""✅"":1}",
stress_0195,Weekend Festival Run,Festival/social trip chat,Zoe,2026-04-27T16:11:00.000Z,,guest list closes tn,important,deadline,stress_domain_language,Repeated domain variant: dj,62,62,12,74,deadline,83,"{""✅"":1}",normalization.alias:4; deadline.explicit:32; time.relative:8; deadline.date-context:18
stress_0196,St. Mark Newman Center,Church/Catholic center group,Lena,2026-04-27T16:15:00.000Z,,canvas closes at midnight,important,deadline,stress_domain_language,Repeated domain variant: class,100,100,0,100,deadline,100,{},deadline.explicit:32; deadline.payment:18; time.explicit:12; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0197,Pre-Med Service Crew,Pre-med volunteering group,Noah,2026-04-27T16:19:00.000Z,,tipoff at 8 court 3,important,event,stress_domain_language,Repeated domain variant: sports,40,40,8,48,event,59,"{""👀"":1}",event.starts-time:28; time.explicit:12
stress_0198,Senior Design Lab,Engineering lab/project team,Tyler,2026-04-27T16:23:00.000Z,,bid day forms due tonight,important,deadline,stress_domain_language,Repeated domain variant: sorority,100,100,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; event.social-anchor:12; time.relative:8; deadline.date-context:18; deadline.object-context:18; event.concrete-time:16; structure.concrete-details:8
stress_0199,Maple Hall 3,Dorm floor chat,Mason,2026-04-27T16:27:00.000Z,,arrive by 7 for the surprise,important,event,stress_domain_language,Repeated domain variant: birthday,0,0,8,8,noise,24,"{""✅"":1,""👀"":1}",
stress_0200,Bracket Weekend,Intramural tournament group,Luke,2026-04-27T16:31:00.000Z,,meet in lab 118 at 6,important,event,stress_domain_language,Repeated domain variant: engineering,64,64,12,76,event,93,"{""✅"":1}",event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16
stress_0201,Arena Concert Run,Concert/festival group,Tyler,2026-04-27T16:35:00.000Z,,volunteer room changed to 214,important,announcement,stress_domain_language,Repeated domain variant: premed,100,100,12,100,announcement,97,"{""✅"":1}",announcement.change:30; change.concrete-context:24; announcement.room-location-update:55
stress_0202,Reservation Roulette,Restaurant/dinner reservation group,Ava,2026-04-27T16:39:00.000Z,,flight leaves at 6am,important,event,stress_domain_language,Repeated domain variant: trip,46,46,18,64,event,61,"{""✅"":1,""📌"":1}",event.arrival-departure:34; time.explicit:12
stress_0203,PCB Spring Break,Spring break/trip planning group,Sophia,2026-04-27T16:43:00.000Z,,need drivers for service saturday,important,logistics,stress_domain_language,Repeated domain variant: church,100,100,0,100,request,100,{},request.concrete-need:28; logistics.transport:20; event.social-anchor:12; time.weekday:7; event.concrete-time:16; request.object-action:10; structure.concrete-details:8
stress_0204,Morning Lift Crew,Gym/workout group,Jordan,2026-04-27T16:47:00.000Z,,lineup posted at noon,important,announcement,stress_domain_language,Repeated domain variant: fraternity,100,100,12,100,announcement,100,"{""✅"":1}",event.social-anchor:12; event.starts-time:28; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14
stress_0205,Ava Birthday Ops,Birthday/event planning group,Jordan,2026-04-27T16:51:00.000Z,,meet in lab 118 at 6,important,event,stress_domain_language,Repeated domain variant: engineering,64,64,20,84,event,93,"{""✅"":1,""👀"":1}",event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16
stress_0206,Pledge Class 28,Fraternity pledge chat,Sam,2026-04-27T16:55:00.000Z,,airbnb money due friday,important,deadline,stress_domain_language,Repeated domain variant: trip,93,93,20,100,deadline,100,"{""✅"":1,""👀"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
stress_0207,Kappa Event Crew,Sorority event planning chat,Maya,2026-04-27T16:59:00.000Z,msg_00284,surprise moved to apartment,important,announcement,stress_domain_language,Repeated domain variant: birthday,54,54,18,72,announcement,74,"{""✅"":1,""👀"":1}",announcement.change:30; change.concrete-context:24
stress_0208,Downtown Survivors,College friend group,Chris,2026-04-27T17:03:00.000Z,msg_00382,need two people for philanthropy check in,important,request,stress_domain_language,Repeated domain variant: sorority,50,50,8,58,request,81,"{""👀"":1}",request.concrete-need:28; event.social-anchor:12; request.help-needed:10
stress_0209,Campus Volunteer Board,Student organization/club,Mia,2026-04-27T17:07:00.000Z,,can someone grab trash bags,important,request,stress_domain_language,Repeated domain variant: roommate,100,100,8,100,request,100,"{""👀"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10
stress_0210,Club Soccer,Sports team,Logan,2026-04-27T17:11:00.000Z,,inspection moved to thursday,important,announcement,stress_domain_language,Repeated domain variant: roommate,75,75,0,75,announcement,97,{},announcement.change:30; time.weekday:7; change.concrete-context:24; announcement.date-context:14
stress_0211,Basement Set Team,DJ/promoter group,Marcus,2026-04-27T17:15:00.000Z,,canvas closes at midnight,important,deadline,stress_domain_language,Repeated domain variant: class,100,100,0,100,deadline,100,{},deadline.explicit:32; deadline.payment:18; time.explicit:12; deadline.date-context:18; deadline.object-context:18; structure.concrete-details:8
stress_0212,Econ 302 Project,Group project/class chat,Cam,2026-04-27T17:19:00.000Z,,arrive by 7 for the surprise,important,event,stress_domain_language,Repeated domain variant: birthday,0,0,8,8,noise,24,"{""👀"":1}",
stress_0213,Lot 14 Tailgate,Tailgate/party planning chat,Logan,2026-04-27T17:23:00.000Z,,can someone grab trash bags,important,request,stress_domain_language,Repeated domain variant: roommate,100,100,20,100,request,100,"{""✅"":1,""👀"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10
stress_0214,Apartment 4B,Apartment/roommate chat,Olivia,2026-04-27T17:27:00.000Z,,need people for check in at noon,important,request,stress_domain_language,Repeated domain variant: premed,50,50,0,50,request,81,{},request.concrete-need:28; time.explicit:12; request.help-needed:10
stress_0215,The Big One,Large chaotic general social chat,Drew,2026-04-27T17:31:00.000Z,,venmo for cake by tonight,important,deadline,stress_domain_language,Repeated domain variant: birthday,84,84,20,100,deadline,100,"{""✅"":1,""👀"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.object-context:18; structure.concrete-details:8
stress_0216,Rush Week Leads,Recruitment logistics chat,Zoe,2026-04-27T17:35:00.000Z,,need drivers for service saturday,important,logistics,stress_domain_language,Repeated domain variant: church,100,100,30,100,request,100,"{""👀"":1,""📌"":1}",request.concrete-need:28; logistics.transport:20; event.social-anchor:12; time.weekday:7; event.concrete-time:16; request.object-action:10; structure.concrete-details:8
stress_0217,Formal Bus 2,Event transportation chat,Olivia,2026-04-27T17:39:00.000Z,,mass moved to chapel at 7,important,announcement,stress_domain_language,Repeated domain variant: church,100,100,20,100,announcement,100,"{""✅"":1,""👀"":1}",event.social-anchor:12; event.meeting-time:24; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14; structure.concrete-details:8
stress_0218,Intramural Hoops,Sports pickup team,Mia,2026-04-27T17:43:00.000Z,,peer review due friday,important,deadline,stress_domain_language,Repeated domain variant: class,93,93,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.weekday:7; deadline.date-context:18; deadline.object-context:18
stress_0219,House Dinner Crew,Food/social planning chat,Ethan,2026-04-27T17:47:00.000Z,,mass moved to chapel at 7,important,announcement,stress_domain_language,Repeated domain variant: church,100,100,0,100,announcement,100,{},event.social-anchor:12; event.meeting-time:24; announcement.change:30; time.explicit:12; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14; structure.concrete-details:8
stress_0220,Weekend Festival Run,Festival/social trip chat,Ethan,2026-04-27T17:51:00.000Z,,venmo for cake by tonight,important,deadline,stress_domain_language,Repeated domain variant: birthday,84,84,20,100,deadline,100,"{""✅"":1,""👀"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.object-context:18; structure.concrete-details:8
stress_0221,St. Mark Newman Center,Church/Catholic center group,Mason,2026-04-27T17:55:00.000Z,msg_02819,volunteer shift starts at 11,important,event,stress_domain_language,Repeated domain variant: church,64,64,8,72,event,75,"{""👀"":1}",event.starts-time:28; event.meeting-time:24; time.explicit:12
stress_0222,Pre-Med Service Crew,Pre-med volunteering group,Grace,2026-04-27T17:59:00.000Z,,slides need to be done by 7,important,request,stress_domain_language,Repeated domain variant: class,81,81,20,100,request,99,"{""✅"":1,""❓"":1}",deadline.payment:18; request.concrete-need:28; logistics.supplies:25; request.object-action:10
stress_0223,Senior Design Lab,Engineering lab/project team,Noah,2026-04-27T18:03:00.000Z,,rent is due tomorrow,important,deadline,stress_domain_language,Repeated domain variant: roommate,94,94,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
stress_0224,Maple Hall 3,Dorm floor chat,Luke,2026-04-27T18:07:00.000Z,,volunteer shift starts at 11,important,event,stress_domain_language,Repeated domain variant: church,64,64,0,64,event,75,{},event.starts-time:28; event.meeting-time:24; time.explicit:12
stress_0225,Bracket Weekend,Intramural tournament group,Sophia,2026-04-27T18:11:00.000Z,,need one more for tipoff,important,request,stress_domain_language,Repeated domain variant: sports,28,28,0,28,request,57,{},request.concrete-need:28
stress_0226,Arena Concert Run,Concert/festival group,Ava,2026-04-27T18:15:00.000Z,,arrive by 7 for the surprise,important,event,stress_domain_language,Repeated domain variant: birthday,0,0,8,8,noise,24,"{""✅"":1}",
stress_0227,Reservation Roulette,Restaurant/dinner reservation group,Sophia,2026-04-27T18:19:00.000Z,,need controller at the booth,important,request,stress_domain_language,Repeated domain variant: dj,71,71,8,79,request,100,"{""👀"":1}",request.concrete-need:28; logistics.supplies:25; request.object-action:10; structure.concrete-details:8
stress_0228,PCB Spring Break,Spring break/trip planning group,Tyler,2026-04-27T18:23:00.000Z,,flight leaves at 6am,important,event,stress_domain_language,Repeated domain variant: trip,46,46,12,58,event,61,"{""✅"":1}",event.arrival-departure:34; time.explicit:12
