id,groupName,groupType,username,createdAt,replyTo,text,expectedImportance,expectedCategory,scenarioTag,notes,baseScoreBeforeReactions,baseScore,reactionBoost,finalScore,signalCategory,signalConfidence,reactionCounts,matchedRules
msg_03676,Arena Concert Run,Concert/festival group,Quinn,2026-04-25T07:45:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03680,Arena Concert Run,Concert/festival group,Tyler,2026-04-25T07:58:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03683,Arena Concert Run,Concert/festival group,Ava,2026-04-25T08:06:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""👀"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03743,Arena Concert Run,Concert/festival group,Jordan,2026-04-25T11:07:00.000Z,msg_03638,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03794,Reservation Roulette,Restaurant/dinner reservation group,Tyler,2026-04-25T13:40:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03800,Reservation Roulette,Restaurant/dinner reservation group,Jordan,2026-04-25T13:59:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03858,Reservation Roulette,Restaurant/dinner reservation group,Zoe,2026-04-25T16:52:00.000Z,,I could drive tomorrow,maybe,logistics,availability,Ambiguous message that may be useful in context,50,50,18,68,logistics,71,"{""👀"":1,""✅"":1,""😂"":1}",logistics.transport:20; commitment.availability:22; time.relative:8
msg_03869,Reservation Roulette,Restaurant/dinner reservation group,Sophia,2026-04-25T17:26:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""❓"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03878,Reservation Roulette,Restaurant/dinner reservation group,Ava,2026-04-25T17:53:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""❓"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03884,Reservation Roulette,Restaurant/dinner reservation group,Chris,2026-04-25T18:10:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""👀"":1,""😂"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03913,Reservation Roulette,Restaurant/dinner reservation group,Chris,2026-04-25T19:36:00.000Z,,I could drive tomorrow,maybe,logistics,availability,Ambiguous message that may be useful in context,50,50,16,66,logistics,71,"{""❓"":1,""👀"":1,""😂"":1}",logistics.transport:20; commitment.availability:22; time.relative:8
msg_03920,Reservation Roulette,Restaurant/dinner reservation group,Quinn,2026-04-25T19:59:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03921,Reservation Roulette,Restaurant/dinner reservation group,Jordan,2026-04-25T20:00:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,"{""😂"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03935,Reservation Roulette,Restaurant/dinner reservation group,Chris,2026-04-25T20:42:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,8,83,logistics,79,"{""❓"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_03970,PCB Spring Break,Spring break/trip planning group,Chris,2026-04-25T22:27:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,12,100,request,100,"{""✅"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_03974,PCB Spring Break,Spring break/trip planning group,Tessa,2026-04-25T22:40:00.000Z,msg_03973,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,"{""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04045,PCB Spring Break,Spring break/trip planning group,Ava,2026-04-26T02:12:00.000Z,msg_04004,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_04066,PCB Spring Break,Spring break/trip planning group,Drew,2026-04-26T03:16:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04088,PCB Spring Break,Spring break/trip planning group,Luke,2026-04-26T04:22:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04130,PCB Spring Break,Spring break/trip planning group,Jordan,2026-04-26T06:28:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""❓"":1,""😂"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_04230,Morning Lift Crew,Gym/workout group,Quinn,2026-04-26T11:27:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""❓"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_04268,Morning Lift Crew,Gym/workout group,Ava,2026-04-26T13:21:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04274,Morning Lift Crew,Gym/workout group,Bella,2026-04-26T13:40:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,20,95,logistics,79,"{""❓"":1,""✅"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04285,Morning Lift Crew,Gym/workout group,Luke,2026-04-26T14:13:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04348,Ava Birthday Ops,Birthday/event planning group,Sophia,2026-04-26T17:23:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04359,Ava Birthday Ops,Birthday/event planning group,Tessa,2026-04-26T17:56:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04369,Ava Birthday Ops,Birthday/event planning group,Sophia,2026-04-26T18:26:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,16,69,logistics,64,"{""❓"":1,""👀"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_04377,Ava Birthday Ops,Birthday/event planning group,Cam,2026-04-26T18:49:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_04385,Ava Birthday Ops,Birthday/event planning group,Tyler,2026-04-26T19:13:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,16,91,logistics,79,"{""❓"":1,""👀"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04395,Ava Birthday Ops,Birthday/event planning group,Sophia,2026-04-26T19:43:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,16,100,request,100,"{""❓"":1,""👀"":1,""😂"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_04411,Ava Birthday Ops,Birthday/event planning group,Chris,2026-04-26T20:32:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04433,Ava Birthday Ops,Birthday/event planning group,Tessa,2026-04-26T21:38:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_04439,Ava Birthday Ops,Birthday/event planning group,Lena,2026-04-26T21:56:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,"{""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04459,Ava Birthday Ops,Birthday/event planning group,Cam,2026-04-26T22:56:00.000Z,msg_04379,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,0,100,request,100,{},request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_04495,Ava Birthday Ops,Birthday/event planning group,Maya,2026-04-27T00:43:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,12,87,logistics,79,"{""✅"":1,""😂"":1}",logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_04496,Ava Birthday Ops,Birthday/event planning group,Sophia,2026-04-27T00:46:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
