id,groupName,groupType,username,createdAt,replyTo,text,expectedImportance,expectedCategory,scenarioTag,notes,baseScoreBeforeReactions,baseScore,reactionBoost,finalScore,signalCategory,signalConfidence,reactionCounts,matchedRules
msg_02490,House Dinner Crew,Food/social planning chat,Luke,2026-04-22T20:28:00.000Z,msg_02459,need one more person for the Costco run,important,logistics,ride_count,Generated important Food/social planning chat message,38,38,12,50,request,69,"{""✅"":1}",request.concrete-need:28; request.help-needed:10
msg_02491,House Dinner Crew,Food/social planning chat,Grace,2026-04-22T20:32:00.000Z,msg_02367,reservation is at 7:45,important,event,reservation,Generated important Food/social planning chat message,68,68,12,80,event,95,"{""✅"":1}",event.social-anchor:12; event.starts-time:28; time.explicit:12; event.concrete-time:16
msg_02492,House Dinner Crew,Food/social planning chat,Ethan,2026-04-22T20:33:00.000Z,,dinner moved to Friday,important,announcement,date_change,Generated important Food/social planning chat message,100,100,30,100,announcement,100,"{""✅"":1,""👀"":1,""📌"":1}",event.social-anchor:12; announcement.change:30; time.weekday:7; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14
msg_02493,House Dinner Crew,Food/social planning chat,Noah,2026-04-22T20:38:00.000Z,,fire fit,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.vague-short:-12
msg_02494,House Dinner Crew,Food/social planning chat,Tessa,2026-04-22T20:41:00.000Z,,why is bro like this?,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,"{""💀"":2,""😂"":4}",question.intent:10; noise.important-word-joke:-38
msg_02495,House Dinner Crew,Food/social planning chat,Jake,2026-04-22T20:44:00.000Z,,pregame at the house?,maybe,question,event_question,Ambiguous message that may be useful in context,30,30,0,30,question,64,{},event.social-anchor:12; question.intent:10; question.event-context:8
msg_02496,House Dinner Crew,Food/social planning chat,Nate,2026-04-22T20:47:00.000Z,,who all is going Friday?,maybe,plan,attendance_question,Ambiguous message that may be useful in context,37,37,0,37,plan,66,{},plan.whos-going:20; time.weekday:7; question.intent:10
msg_02497,House Dinner Crew,Food/social planning chat,Luke,2026-04-22T20:50:00.000Z,,rush hour traffic sucks,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
msg_02498,House Dinner Crew,Food/social planning chat,Grace,2026-04-22T20:51:00.000Z,,does anyone have tickets left?,maybe,request,ticket_availability,Ambiguous message that may be useful in context,45,45,0,45,request,77,{},deadline.payment:18; request.can-someone:24; request.ticket-availability:18; question.intent:10; noise.ticket-availability-not-deadline:-25
msg_02499,House Dinner Crew,Food/social planning chat,Olivia,2026-04-22T20:54:00.000Z,,bro,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,6,6,noise,23,"{""💀"":4,""😂"":1,""🔥"":2}",noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_02500,House Dinner Crew,Food/social planning chat,Mason,2026-04-22T20:58:00.000Z,,can someone tell Tyler to chill,noise,noise,noise,"Noise, joke, hype, or vague reply",10,10,8,18,noise,29,"{""😂"":2,""🔥"":4,""💀"":2}",question.intent:10
msg_02501,House Dinner Crew,Food/social planning chat,Logan,2026-04-22T21:01:00.000Z,,where are we meeting?,maybe,plan,meeting_question,Ambiguous message that may be useful in context,50,50,0,50,plan,79,{},event.social-anchor:12; plan.leaving-meeting:20; question.intent:10; question.event-context:8
msg_02502,House Dinner Crew,Food/social planning chat,Zoe,2026-04-22T21:03:00.000Z,msg_02461,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,16,69,logistics,64,"{""❓"":1,""👀"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_02503,House Dinner Crew,Food/social planning chat,Ethan,2026-04-22T21:07:00.000Z,msg_02344,need bro to retire,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,6,6,noise,23,"{""💀"":1,""🔥"":2}",noise.important-word-joke:-38
msg_02504,House Dinner Crew,Food/social planning chat,Harper,2026-04-22T21:09:00.000Z,,go go go go,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.repeated:-16; noise.vague-short:-12
msg_02505,House Dinner Crew,Food/social planning chat,Tessa,2026-04-22T21:12:00.000Z,,real,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_02506,House Dinner Crew,Food/social planning chat,Lena,2026-04-22T21:17:00.000Z,,he fell off,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.important-word-joke:-38; noise.vague-short:-12
msg_02507,House Dinner Crew,Food/social planning chat,Noah,2026-04-22T21:20:00.000Z,,pregame at the house?,maybe,question,event_question,Ambiguous message that may be useful in context,30,30,0,30,question,64,{},event.social-anchor:12; question.intent:10; question.event-context:8
msg_02508,House Dinner Crew,Food/social planning chat,Marcus,2026-04-22T21:23:00.000Z,,rush hour traffic sucks,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
msg_02509,House Dinner Crew,Food/social planning chat,Olivia,2026-04-22T21:25:00.000Z,,dinner moved to Friday,important,announcement,date_change,Generated important Food/social planning chat message,100,100,0,100,announcement,100,{},event.social-anchor:12; announcement.change:30; time.weekday:7; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14
msg_02510,House Dinner Crew,Food/social planning chat,Lena,2026-04-22T21:28:00.000Z,,formal apology incoming,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,"{""😂"":1}",event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
msg_02511,House Dinner Crew,Food/social planning chat,Mason,2026-04-22T21:30:00.000Z,,reservation is at 7:45,important,event,reservation,Generated important Food/social planning chat message,68,68,8,76,event,95,"{""👀"":1}",event.social-anchor:12; event.starts-time:28; time.explicit:12; event.concrete-time:16
msg_02512,House Dinner Crew,Food/social planning chat,Tessa,2026-04-22T21:34:00.000Z,,I can drive after 10,maybe,logistics,availability,Ambiguous message that may be useful in context,42,42,0,42,logistics,60,{},logistics.transport:20; commitment.availability:22
msg_02513,House Dinner Crew,Food/social planning chat,Tessa,2026-04-22T21:37:00.000Z,,party animal,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38; noise.vague-short:-12
msg_02514,House Dinner Crew,Food/social planning chat,Zoe,2026-04-22T21:41:00.000Z,,he fell off,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.important-word-joke:-38; noise.vague-short:-12
msg_02515,House Dinner Crew,Food/social planning chat,Mason,2026-04-22T21:44:00.000Z,,W,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,3,3,noise,22,"{""😂"":3,""💀"":2,""🔥"":1}",noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_02516,House Dinner Crew,Food/social planning chat,Tessa,2026-04-22T21:46:00.000Z,,skull,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_02517,House Dinner Crew,Food/social planning chat,Lena,2026-04-22T21:50:00.000Z,,🔥🔥🔥,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,"{""😂"":2}",normalization.alias:4; noise.empty:-50; noise.one-word:-18; noise.emoji-only:-35; noise.vague-short:-12
msg_02518,House Dinner Crew,Food/social planning chat,Olivia,2026-04-22T21:53:00.000Z,,dinner moved to Friday,important,announcement,date_change,Generated important Food/social planning chat message,100,100,0,100,announcement,100,{},event.social-anchor:12; announcement.change:30; time.weekday:7; event.concrete-time:16; domain.action-time:12; change.concrete-context:24; announcement.date-context:14
msg_02519,House Dinner Crew,Food/social planning chat,Marcus,2026-04-22T21:56:00.000Z,,can someone bring plates,important,request,supplies,Generated important Food/social planning chat message,100,100,30,100,request,100,"{""👀"":1,""📌"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10
msg_02520,House Dinner Crew,Food/social planning chat,Noah,2026-04-22T21:57:00.000Z,,party animal,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,8,8,noise,24,"{""😂"":2,""💀"":2,""🔥"":4}",event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38; noise.vague-short:-12
msg_02521,Weekend Festival Run,Festival/social trip chat,Mason,2026-04-22T22:02:00.000Z,,might go downtown later,maybe,noise,vague_plan,Ambiguous message that may be useful in context,12,12,8,20,noise,30,"{""👀"":1,""😂"":1}",event.social-anchor:12
msg_02522,Weekend Festival Run,Festival/social trip chat,Jake,2026-04-22T22:04:00.000Z,,tickets close tonight,important,deadline,tickets,Generated important Festival/social trip chat message,94,94,0,94,deadline,100,{},deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_02523,Weekend Festival Run,Festival/social trip chat,Mason,2026-04-22T22:06:00.000Z,,where are we meeting?,maybe,plan,meeting_question,Ambiguous message that may be useful in context,50,50,8,58,plan,79,"{""❓"":1}",event.social-anchor:12; plan.leaving-meeting:20; question.intent:10; question.event-context:8
msg_02524,Weekend Festival Run,Festival/social trip chat,Mason,2026-04-22T22:10:00.000Z,,pregame at the house?,maybe,question,event_question,Ambiguous message that may be useful in context,30,30,0,30,question,64,{},event.social-anchor:12; question.intent:10; question.event-context:8
msg_02525,Weekend Festival Run,Festival/social trip chat,Tessa,2026-04-22T22:12:00.000Z,,bro said formal like he owns the place,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,8,8,noise,24,"{""💀"":2,""🔥"":3,""😂"":2}",event.social-anchor:12; noise.important-word-joke:-38
msg_02526,Weekend Festival Run,Festival/social trip chat,Chris,2026-04-22T22:17:00.000Z,,tickets close tonight,important,deadline,tickets,Generated important Festival/social trip chat message,94,94,30,100,deadline,100,"{""✅"":1,""📌"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_02527,Weekend Festival Run,Festival/social trip chat,Grace,2026-04-22T22:18:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,8,100,request,100,"{""❓"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02528,Weekend Festival Run,Festival/social trip chat,Mia,2026-04-22T22:22:00.000Z,,what time is tailgate again,maybe,question,event_question,Ambiguous message that may be useful in context,30,30,0,30,question,64,{},event.social-anchor:12; question.intent:10; question.event-context:8
msg_02529,Weekend Festival Run,Festival/social trip chat,Olivia,2026-04-22T22:26:00.000Z,,nah,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_02530,Weekend Festival Run,Festival/social trip chat,Zoe,2026-04-22T22:27:00.000Z,,might go downtown later,maybe,noise,vague_plan,Ambiguous message that may be useful in context,12,12,8,20,noise,30,"{""❓"":1,""😂"":1}",event.social-anchor:12
msg_02531,Weekend Festival Run,Festival/social trip chat,Mason,2026-04-22T22:31:00.000Z,,nah,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,3,3,noise,22,"{""🔥"":1}",noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_02532,Weekend Festival Run,Festival/social trip chat,Zoe,2026-04-22T22:33:00.000Z,,you had to be there,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,3,3,noise,22,"{""😂"":2,""💀"":1,""🔥"":1}",noise.hype-only:-24
msg_02533,Weekend Festival Run,Festival/social trip chat,Noah,2026-04-22T22:37:00.000Z,,why is bro like this?,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},question.intent:10; noise.important-word-joke:-38
msg_02534,Weekend Festival Run,Festival/social trip chat,Zoe,2026-04-22T22:41:00.000Z,,meeting my downfall rn,noise,noise,noise,"Noise, joke, hype, or vague reply",26,26,0,26,noise,100,{},normalization.alias:4; event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
msg_02535,Weekend Festival Run,Festival/social trip chat,Lena,2026-04-22T22:42:00.000Z,,you had to be there,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24
msg_02536,Weekend Festival Run,Festival/social trip chat,Noah,2026-04-22T22:47:00.000Z,,lol,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.laughter:-35; noise.vague-short:-12
msg_02537,Weekend Festival Run,Festival/social trip chat,Jake,2026-04-22T22:50:00.000Z,,need drivers for Saturday morning,important,logistics,ride_request,Generated important Festival/social trip chat message,73,73,12,85,request,100,"{""✅"":1}",request.concrete-need:28; logistics.transport:20; time.weekday:7; request.object-action:10; structure.concrete-details:8
msg_02538,Weekend Festival Run,Festival/social trip chat,Lena,2026-04-22T22:52:00.000Z,,bro,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_02539,Weekend Festival Run,Festival/social trip chat,Quinn,2026-04-22T22:55:00.000Z,msg_02525,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,8,61,logistics,64,"{""👀"":1,""😂"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_02540,Weekend Festival Run,Festival/social trip chat,Chris,2026-04-22T22:59:00.000Z,,bro said formal like he owns the place,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
msg_02541,Weekend Festival Run,Festival/social trip chat,Harper,2026-04-22T23:02:00.000Z,,tickets close tonight,important,deadline,tickets,Generated important Festival/social trip chat message,94,94,30,100,deadline,100,"{""✅"":1,""📌"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_02542,Weekend Festival Run,Festival/social trip chat,Harper,2026-04-22T23:04:00.000Z,,fire,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_02543,Weekend Festival Run,Festival/social trip chat,Marcus,2026-04-22T23:07:00.000Z,,meetup moved to west entrance,important,announcement,location_change,Generated important Festival/social trip chat message,54,54,18,72,announcement,74,"{""📌"":1}",announcement.change:30; change.concrete-context:24
msg_02544,Weekend Festival Run,Festival/social trip chat,Mia,2026-04-22T23:11:00.000Z,,I can bring cups,maybe,logistics,supply_commitment,Ambiguous message that may be useful in context,75,75,0,75,logistics,79,{},logistics.supplies:25; commitment.availability:22; logistics.direct-supply-command:28
msg_02545,Weekend Festival Run,Festival/social trip chat,Harper,2026-04-22T23:13:00.000Z,,formal apology incoming,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
msg_02546,Weekend Festival Run,Festival/social trip chat,Tyler,2026-04-22T23:16:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,8,61,logistics,64,"{""❓"":1,""😂"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_02547,Weekend Festival Run,Festival/social trip chat,Tessa,2026-04-22T23:19:00.000Z,,meetup moved to west entrance,important,announcement,location_change,Generated important Festival/social trip chat message,54,54,12,66,announcement,74,"{""✅"":1}",announcement.change:30; change.concrete-context:24
msg_02548,Weekend Festival Run,Festival/social trip chat,Grace,2026-04-22T23:21:00.000Z,,tickets close tonight,important,deadline,tickets,Generated important Festival/social trip chat message,94,94,0,94,deadline,100,{},deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_02549,Weekend Festival Run,Festival/social trip chat,Harper,2026-04-22T23:26:00.000Z,msg_02547,tickets close tonight,important,deadline,tickets,Generated important Festival/social trip chat message,94,94,0,94,deadline,100,{},deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_02550,Weekend Festival Run,Festival/social trip chat,Luke,2026-04-22T23:29:00.000Z,,deadline for being washed is tonight,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},deadline.explicit:32; time.relative:8; deadline.date-context:18; noise.hype-only:-24; noise.important-word-joke:-38
msg_02551,Weekend Festival Run,Festival/social trip chat,Noah,2026-04-22T23:30:00.000Z,,no shot,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.vague-short:-12
msg_02552,Weekend Festival Run,Festival/social trip chat,Lena,2026-04-22T23:33:00.000Z,msg_02531,tickets close tonight,important,deadline,tickets,Generated important Festival/social trip chat message,94,94,30,100,deadline,100,"{""👀"":1,""📌"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_02553,Weekend Festival Run,Festival/social trip chat,Mason,2026-04-22T23:38:00.000Z,,need drivers for Saturday morning,important,logistics,ride_request,Generated important Festival/social trip chat message,73,73,30,100,request,100,"{""✅"":1,""📌"":1}",request.concrete-need:28; logistics.transport:20; time.weekday:7; request.object-action:10; structure.concrete-details:8
msg_02554,Weekend Festival Run,Festival/social trip chat,Quinn,2026-04-22T23:39:00.000Z,,are we still doing the same place?,maybe,question,context_needed,Ambiguous message that may be useful in context,10,10,8,18,noise,29,"{""❓"":1,""😂"":1}",question.intent:10
msg_02555,Weekend Festival Run,Festival/social trip chat,Mason,2026-04-22T23:44:00.000Z,,need drivers for Saturday morning,important,logistics,ride_request,Generated important Festival/social trip chat message,73,73,0,73,request,100,{},request.concrete-need:28; logistics.transport:20; time.weekday:7; request.object-action:10; structure.concrete-details:8
msg_02556,Weekend Festival Run,Festival/social trip chat,Nate,2026-04-22T23:47:00.000Z,,parking pass due by Friday,important,deadline,parking,Generated important Festival/social trip chat message,57,57,12,69,deadline,73,"{""✅"":1}",deadline.explicit:32; time.weekday:7; deadline.date-context:18
msg_02557,Weekend Festival Run,Festival/social trip chat,Noah,2026-04-22T23:50:00.000Z,,no shot,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.vague-short:-12
msg_02558,Weekend Festival Run,Festival/social trip chat,Olivia,2026-04-22T23:52:00.000Z,,parking pass due by Friday,important,deadline,parking,Generated important Festival/social trip chat message,57,57,8,65,deadline,73,"{""👀"":1}",deadline.explicit:32; time.weekday:7; deadline.date-context:18
msg_02559,Weekend Festival Run,Festival/social trip chat,Chris,2026-04-22T23:55:00.000Z,,"set starts at 9, meet by the gate at 8",important,event,set_time,Generated important Festival/social trip chat message,100,100,12,100,event,100,"{""✅"":1}",normalization.alias:4; event.social-anchor:12; event.starts-time:28; event.arrival-departure:34; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8
msg_02560,Weekend Festival Run,Festival/social trip chat,Ethan,2026-04-22T23:58:00.000Z,,anyone able to grab snacks?,maybe,request,soft_request,Ambiguous message that may be useful in context,100,100,12,100,request,100,"{""✅"":1}",request.can-someone:24; logistics.supplies:25; question.intent:10; logistics.direct-supply-command:28; request.bring-supplies:14; request.object-action:10; question.event-context:8
msg_02561,Weekend Festival Run,Festival/social trip chat,Nate,2026-04-23T00:02:00.000Z,,"set starts at 9, meet by the gate at 8",important,event,set_time,Generated important Festival/social trip chat message,100,100,8,100,event,100,"{""👀"":1}",normalization.alias:4; event.social-anchor:12; event.starts-time:28; event.arrival-departure:34; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8
msg_02562,Weekend Festival Run,Festival/social trip chat,Olivia,2026-04-23T00:05:00.000Z,msg_02521,nah,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,8,8,noise,24,"{""🔥"":4,""💀"":3,""😂"":1}",noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_02563,Weekend Festival Run,Festival/social trip chat,Zoe,2026-04-23T00:06:00.000Z,,might go downtown later,maybe,noise,vague_plan,Ambiguous message that may be useful in context,12,12,0,12,noise,26,{},event.social-anchor:12
msg_02564,Weekend Festival Run,Festival/social trip chat,Marcus,2026-04-23T00:11:00.000Z,msg_02553,need drivers for Saturday morning,important,logistics,ride_request,Generated important Festival/social trip chat message,73,73,8,81,request,100,"{""👀"":1}",request.concrete-need:28; logistics.transport:20; time.weekday:7; request.object-action:10; structure.concrete-details:8
msg_02565,Weekend Festival Run,Festival/social trip chat,Jake,2026-04-23T00:14:00.000Z,,tickets close tonight,important,deadline,tickets,Generated important Festival/social trip chat message,94,94,8,100,deadline,100,"{""👀"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_02566,Weekend Festival Run,Festival/social trip chat,Nate,2026-04-23T00:17:00.000Z,,need drivers for Saturday morning,important,logistics,ride_request,Generated important Festival/social trip chat message,73,73,8,81,request,100,"{""👀"":1}",request.concrete-need:28; logistics.transport:20; time.weekday:7; request.object-action:10; structure.concrete-details:8
msg_02567,Weekend Festival Run,Festival/social trip chat,Luke,2026-04-23T00:19:00.000Z,,who all is going Friday?,maybe,plan,attendance_question,Ambiguous message that may be useful in context,37,37,8,45,plan,66,"{""👀"":1}",plan.whos-going:20; time.weekday:7; question.intent:10
msg_02568,Weekend Festival Run,Festival/social trip chat,Tyler,2026-04-23T00:22:00.000Z,,deadline for being washed is tonight,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},deadline.explicit:32; time.relative:8; deadline.date-context:18; noise.hype-only:-24; noise.important-word-joke:-38
msg_02569,Weekend Festival Run,Festival/social trip chat,Grace,2026-04-23T00:24:00.000Z,,can someone tell Tyler to chill,noise,noise,noise,"Noise, joke, hype, or vague reply",10,10,0,10,noise,25,{},question.intent:10
msg_02570,Weekend Festival Run,Festival/social trip chat,Nate,2026-04-23T00:29:00.000Z,,parking pass due by Friday,important,deadline,parking,Generated important Festival/social trip chat message,57,57,8,65,deadline,73,"{""👀"":1}",deadline.explicit:32; time.weekday:7; deadline.date-context:18
msg_02571,Weekend Festival Run,Festival/social trip chat,Quinn,2026-04-23T00:31:00.000Z,,"set starts at 9, meet by the gate at 8",important,event,set_time,Generated important Festival/social trip chat message,100,100,12,100,event,100,"{""✅"":1}",normalization.alias:4; event.social-anchor:12; event.starts-time:28; event.arrival-departure:34; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8
msg_02572,Weekend Festival Run,Festival/social trip chat,Quinn,2026-04-23T00:35:00.000Z,,bring drinks if you have any,maybe,logistics,soft_supplies,Ambiguous message that may be useful in context,53,53,18,71,logistics,64,"{""❓"":1,""✅"":1}",logistics.supplies:25; logistics.direct-supply-command:28
msg_02573,Weekend Festival Run,Festival/social trip chat,Grace,2026-04-23T00:36:00.000Z,,he fell off,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},noise.hype-only:-24; noise.important-word-joke:-38; noise.vague-short:-12
msg_02574,Weekend Festival Run,Festival/social trip chat,Marcus,2026-04-23T00:41:00.000Z,msg_02543,Friday was insane,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,8,8,noise,24,"{""💀"":2,""🔥"":3,""😂"":1}",time.weekday:7; noise.hype-only:-24; noise.important-word-joke:-38
msg_02575,Weekend Festival Run,Festival/social trip chat,Tyler,2026-04-23T00:43:00.000Z,,are we still doing the same place?,maybe,question,context_needed,Ambiguous message that may be useful in context,10,10,0,10,noise,25,"{""😂"":1}",question.intent:10
msg_02576,Weekend Festival Run,Festival/social trip chat,Luke,2026-04-23T00:47:00.000Z,,where are we meeting?,maybe,plan,meeting_question,Ambiguous message that may be useful in context,50,50,0,50,plan,79,{},event.social-anchor:12; plan.leaving-meeting:20; question.intent:10; question.event-context:8
msg_02577,Weekend Festival Run,Festival/social trip chat,Chris,2026-04-23T00:49:00.000Z,,????????,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},question.intent:10; noise.one-word:-18; noise.repeated:-16; noise.vague-short:-12
msg_02578,Weekend Festival Run,Festival/social trip chat,Nate,2026-04-23T00:52:00.000Z,,"set starts at 9, meet by the gate at 8",important,event,set_time,Generated important Festival/social trip chat message,100,100,0,100,event,100,{},normalization.alias:4; event.social-anchor:12; event.starts-time:28; event.arrival-departure:34; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8
msg_02579,Weekend Festival Run,Festival/social trip chat,Marcus,2026-04-23T00:54:00.000Z,,rush hour traffic sucks,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
msg_02580,Weekend Festival Run,Festival/social trip chat,Chris,2026-04-23T00:58:00.000Z,,W,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,"{""💀"":1}",noise.one-word:-18; noise.casual-reply:-28; noise.vague-short:-12
msg_02581,Weekend Festival Run,Festival/social trip chat,Zoe,2026-04-23T01:02:00.000Z,,"set starts at 9, meet by the gate at 8",important,event,set_time,Generated important Festival/social trip chat message,100,100,12,100,event,100,"{""✅"":1}",normalization.alias:4; event.social-anchor:12; event.starts-time:28; event.arrival-departure:34; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8
msg_02582,Weekend Festival Run,Festival/social trip chat,Nate,2026-04-23T01:05:00.000Z,,need drivers for Saturday morning,important,logistics,ride_request,Generated important Festival/social trip chat message,73,73,30,100,request,100,"{""✅"":1,""📌"":1}",request.concrete-need:28; logistics.transport:20; time.weekday:7; request.object-action:10; structure.concrete-details:8
msg_02583,Weekend Festival Run,Festival/social trip chat,Olivia,2026-04-23T01:07:00.000Z,,I could drive tomorrow,maybe,logistics,availability,Ambiguous message that may be useful in context,50,50,12,62,logistics,71,"{""✅"":1,""😂"":1}",logistics.transport:20; commitment.availability:22; time.relative:8
msg_02584,Weekend Festival Run,Festival/social trip chat,Mason,2026-04-23T01:11:00.000Z,msg_02546,need drivers for Saturday morning,important,logistics,ride_request,Generated important Festival/social trip chat message,73,73,0,73,request,100,{},request.concrete-need:28; logistics.transport:20; time.weekday:7; request.object-action:10; structure.concrete-details:8
msg_02585,Weekend Festival Run,Festival/social trip chat,Olivia,2026-04-23T01:13:00.000Z,,tickets close tonight,important,deadline,tickets,Generated important Festival/social trip chat message,94,94,12,100,deadline,100,"{""✅"":1}",deadline.explicit:32; deadline.payment:18; time.relative:8; deadline.date-context:18; deadline.object-context:18
msg_02586,Weekend Festival Run,Festival/social trip chat,Mia,2026-04-23T01:17:00.000Z,,deadline for being washed is tonight,noise,noise,noise,"Noise, joke, hype, or vague reply",0,0,0,0,noise,20,"{""💀"":1}",deadline.explicit:32; time.relative:8; deadline.date-context:18; noise.hype-only:-24; noise.important-word-joke:-38
msg_02587,Weekend Festival Run,Festival/social trip chat,Quinn,2026-04-23T01:19:00.000Z,,pregame at the house?,maybe,question,event_question,Ambiguous message that may be useful in context,30,30,18,48,question,64,"{""👀"":1,""✅"":1}",event.social-anchor:12; question.intent:10; question.event-context:8
